insee,nom,segment,source,region,dept
95210,Enghien-les-Bains,industrielle_portuaire,industrie_Île-de-France,Île-de-France,95
01390,Saint-Vulbas,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,01
21166,Chenôve,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,21
56185,Quéven,industrielle_portuaire,industrie_Bretagne,Bretagne,56
45034,Boigny-sur-Bionne,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,45
2A032,Bastelicaccia,industrielle_portuaire,industrie_Corse,Corse,2A
68063,Cernay,industrielle_portuaire,industrie_Grand Est,Grand Est,68
62250,Courrières,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,62
76486,Orival,industrielle_portuaire,industrie_Normandie,Normandie,76
33096,Carbon-Blanc,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,33
30305,Salindres,industrielle_portuaire,industrie_Occitanie,Occitanie,30
44020,Bouguenais,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,44
04209,Sisteron,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,04
78358,Maisons-Laffitte,industrielle_portuaire,industrie_Île-de-France,Île-de-France,78
38151,Échirolles,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,38
21473,Ouges,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,21
22373,Tréogan,industrielle_portuaire,industrie_Bretagne,Bretagne,22
45147,Fleury-les-Aubrais,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,45
2B037,Biguglia,industrielle_portuaire,industrie_Corse,Corse,2B
67389,Reichstett,industrielle_portuaire,industrie_Grand Est,Grand Est,67
59566,Sequedin,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,59
76384,Lillebonne,industrielle_portuaire,industrie_Normandie,Normandie,76
64061,Artix,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,64
34023,Balaruc-les-Bains,industrielle_portuaire,industrie_Occitanie,Occitanie,34
44125,Piriac-sur-Mer,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,44
13117,Vitrolles,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,13
94001,Ablon-sur-Seine,industrielle_portuaire,industrie_Île-de-France,Île-de-France,94
38349,Sablons,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,38
39526,Tavaux,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,39
35070,Châteauneuf-d'Ille-et-Vilaine,industrielle_portuaire,industrie_Bretagne,Bretagne,35
45197,Marigny-les-Usages,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,45
2A349,Viggianello,industrielle_portuaire,industrie_Corse,Corse,2A
68348,Vieux-Thann,industrielle_portuaire,industrie_Grand Est,Grand Est,68
62033,Annay,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,62
76561,Saint-Aubin-lès-Elbeuf,industrielle_portuaire,industrie_Normandie,Normandie,76
64306,Lahourcade,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,64
34108,Frontignan,industrielle_portuaire,industrie_Occitanie,Occitanie,34
53036,Bouère,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,53
04049,Château-Arnoux-Saint-Auban,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,04
94077,Villeneuve-le-Roi,industrielle_portuaire,industrie_Île-de-France,Île-de-France,94
69264,Villefranche-sur-Saône,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,69
58079,Clamecy,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,58
29102,Landeleau,industrielle_portuaire,industrie_Bretagne,Bretagne,29
37152,Mettray,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,37
2A001,Afa,industrielle_portuaire,industrie_Corse,Corse,2A
51474,Saint-Brice-Courcelles,industrielle_portuaire,industrie_Grand Est,Grand Est,51
80024,Argœuves,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,80
76178,Cléon,industrielle_portuaire,industrie_Normandie,Normandie,76
33004,Ambès,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,33
30185,Mus,industrielle_portuaire,industrie_Occitanie,Occitanie,30
72155,Laigné-Saint-Gervais,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,72
84129,Sorgues,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,84
94078,Villeneuve-Saint-Georges,industrielle_portuaire,industrie_Île-de-France,Île-de-France,94
38449,Saint-Quentin-Fallavier,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,38
70428,Pusey,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,70
56118,Locmiquélic,industrielle_portuaire,industrie_Bretagne,Bretagne,56
45053,Briare,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,45
2A351,Villanova,industrielle_portuaire,industrie_Corse,Corse,2A
68149,Huningue,industrielle_portuaire,industrie_Grand Est,Grand Est,68
59014,Anzin,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,59
76592,Saint-Jean-de-Folleville,industrielle_portuaire,industrie_Normandie,Normandie,76
33035,Bayon-sur-Gironde,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,33
32393,Saint-Maur,industrielle_portuaire,industrie_Occitanie,Occitanie,32
72344,Spay,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,72
06033,Carros,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
95063,Bezons,industrielle_portuaire,industrie_Île-de-France,Île-de-France,95
69283,Mions,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,69
71040,Blanzy,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,71
22155,La Motte,industrielle_portuaire,industrie_Bretagne,Bretagne,22
18157,Morthomiers,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,18
2B077,Castellare-di-Casinca,industrielle_portuaire,industrie_Corse,Corse,2B
51504,Saint-Martin-sur-le-Pré,industrielle_portuaire,industrie_Grand Est,Grand Est,51
59131,Cappelle-la-Grande,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,59
76717,Val-de-la-Haye,industrielle_portuaire,industrie_Normandie,Normandie,76
56098,Lanester,littorale,littoral_Bretagne,Bretagne,56
2A247,Porto-Vecchio,littorale,littoral_Corse,Corse,2A
80001,Abbeville,littorale,littoral_Hauts-de-France,Hauts-de-France,80
14327,Hérouville-Saint-Clair,littorale,littoral_Normandie,Normandie,14
33529,La Teste-de-Buch,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,33
34003,Agde,littorale,littoral_Occitanie,Occitanie,34
44055,La Baule-Escoublac,littorale,littoral_Pays de la Loire,Pays de la Loire,44
83129,Six-Fours-les-Plages,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,83
29039,Concarneau,littorale,littoral_Bretagne,Bretagne,29
2B050,Calvi,littorale,littoral_Corse,Corse,2B
59155,Coudekerque-Branche,littorale,littoral_Hauts-de-France,Hauts-de-France,59
76447,Montivilliers,littorale,littoral_Normandie,Normandie,76
64122,Biarritz,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,64
34154,Mauguio,littorale,littoral_Occitanie,Occitanie,34
44154,Saint-Brevin-les-Pins,littorale,littoral_Pays de la Loire,Pays de la Loire,44
83118,Saint-Raphaël,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,83
56162,Ploemeur,littorale,littoral_Bretagne,Bretagne,56
2A130,Grosseto-Prugna,littorale,littoral_Corse,Corse,2A
62643,Outreau,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14341,Ifs,littorale,littoral_Normandie,Normandie,14
33199,Gujan-Mestras,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,33
34157,Mèze,littorale,littoral_Occitanie,Occitanie,34
44132,Pornichet,littorale,littoral_Pays de la Loire,Pays de la Loire,44
13207,Marseille 7e Arrondissement,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,13
56083,Hennebont,littorale,littoral_Bretagne,Bretagne,56
2A271,Sarrola-Carcopino,littorale,littoral_Corse,Corse,2A
62758,Saint-Martin-Boulogne,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14437,Mondeville,littorale,littoral_Normandie,Normandie,14
17306,Royan,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
66037,Canet-en-Roussillon,littorale,littoral_Occitanie,Occitanie,66
85288,Talmont-Saint-Hilaire,littorale,littoral_Pays de la Loire,Pays de la Loire,85
06123,Saint-Laurent-du-Var,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
29075,Guipavas,littorale,littoral_Bretagne,Bretagne,29
2B353,Ville-di-Pietrabugno,littorale,littoral_Corse,Corse,2B
62548,Marck,littorale,littoral_Hauts-de-France,Hauts-de-France,62
76618,Petit-Caux,littorale,littoral_Normandie,Normandie,76
64260,Hendaye,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,64
66171,Saint-Cyprien,littorale,littoral_Occitanie,Occitanie,66
44210,Trignac,littorale,littoral_Pays de la Loire,Pays de la Loire,44
06083,Menton,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
22187,Plérin,littorale,littoral_Bretagne,Bretagne,22
2A041,Bonifacio,littorale,littoral_Corse,Corse,2A
62667,Le Portel,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14488,Ouistreham,littorale,littoral_Normandie,Normandie,14
64483,Saint-Jean-de-Luz,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,64
66141,Pia,littorale,littoral_Occitanie,Occitanie,66
44151,Saint-André-des-Eaux,littorale,littoral_Pays de la Loire,Pays de la Loire,44
06155,Vallauris,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
29212,Plouzané,littorale,littoral_Bretagne,Bretagne,29
2B305,San-Martino-di-Lota,littorale,littoral_Corse,Corse,2B
59588,Téteghem-Coudekerque-Village,littorale,littoral_Hauts-de-France,Hauts-de-France,59
76552,Sainte-Adresse,littorale,littoral_Normandie,Normandie,76
40046,Biscarrosse,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,40
66028,Cabestany,littorale,littoral_Occitanie,Occitanie,66
44187,Saint-Père-en-Retz,littorale,littoral_Pays de la Loire,Pays de la Loire,44
83062,La Garde,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,83
29189,Plougastel-Daoulas,littorale,littoral_Bretagne,Bretagne,29
2B049,Calenzana,littorale,littoral_Corse,Corse,2B
62893,Wimereux,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14167,Colombelles,littorale,littoral_Normandie,Normandie,14
40312,Tarnos,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,40
66180,Saint-Laurent-de-la-Salanque,littorale,littoral_Occitanie,Occitanie,66
44168,Saint-Joachim,littorale,littoral_Pays de la Loire,Pays de la Loire,44
83144,La Valette-du-Var,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,83
56078,Guidel,littorale,littoral_Bretagne,Bretagne,56
2B309,Santa-Maria-di-Lota,littorale,littoral_Corse,Corse,2B
62397,Guînes,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14098,Thue et Mue,littorale,littoral_Normandie,Normandie,14
33005,Andernos-les-Bains,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,33
34198,Pérols,littorale,littoral_Occitanie,Occitanie,34
44176,Saint-Malo-de-Guersac,littorale,littoral_Pays de la Loire,Pays de la Loire,44
13202,Marseille 2e Arrondissement,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,13
56206,Saint-Avé,littorale,littoral_Bretagne,Bretagne,56
2A139,Lecci,littorale,littoral_Corse,Corse,2A
62244,Coulogne,littorale,littoral_Hauts-de-France,Hauts-de-France,62
76481,Octeville-sur-Mer,littorale,littoral_Normandie,Normandie,76
33009,Arcachon,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,33
66065,Elne,littorale,littoral_Occitanie,Occitanie,66
85243,Brem-sur-Mer,littorale,littoral_Pays de la Loire,Pays de la Loire,85
13071,Les Pennes-Mirabeau,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,13
29235,Le Relecq-Kerhuon,littorale,littoral_Bretagne,Bretagne,29
2B185,Oletta,littorale,littoral_Corse,Corse,2B
62560,Marquise,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14076,Blainville-sur-Orne,littorale,littoral_Normandie,Normandie,14
64545,Urrugne,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,64
30003,Aigues-Mortes,littorale,littoral_Occitanie,Occitanie,30
85112,L'Île-d'Olonne,littorale,littoral_Pays de la Loire,Pays de la Loire,85
06079,Mandelieu-la-Napoule,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
22215,Ploufragan,littorale,littoral_Bretagne,Bretagne,22
2A017,Appietto,littorale,littoral_Corse,Corse,2A
62746,Saint-Étienne-au-Mont,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14271,Fleury-sur-Orne,littorale,littoral_Normandie,Normandie,14
17028,Aytré,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
34344,La Grande-Motte,littorale,littoral_Occitanie,Occitanie,34
44046,Corsept,littorale,littoral_Pays de la Loire,Pays de la Loire,44
06085,Mougins,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
29058,Fouesnant,littorale,littoral_Bretagne,Bretagne,29
2A288,Sotta,littorale,littoral_Corse,Corse,2A
62774,Sangatte,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14225,Dives-sur-Mer,littorale,littoral_Normandie,Normandie,14
40065,Capbreton,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,40
30133,Le Grau-du-Roi,littorale,littoral_Occitanie,Occitanie,30
85214,Sainte-Foy,littorale,littoral_Pays de la Loire,Pays de la Loire,85
83047,La Crau,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,83
56243,Séné,littorale,littoral_Bretagne,Bretagne,56
2B043,Brando,littorale,littoral_Corse,Corse,2B
62038,Ardres,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14181,Cormelles-le-Royal,littorale,littoral_Normandie,Normandie,14
64140,Boucau,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,64
34022,Baillargues,littorale,littoral_Occitanie,Occitanie,34
85250,Saint-Mathurin,littorale,littoral_Pays de la Loire,Pays de la Loire,85
83123,Sanary-sur-Mer,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,83
29051,Ergué-Gabéric,littorale,littoral_Bretagne,Bretagne,29
2A085,Cauro,littorale,littoral_Corse,Corse,2A
59107,Bray-Dunes,littorale,littoral_Hauts-de-France,Hauts-de-France,59
14228,Douvres-la-Délivrande,littorale,littoral_Normandie,Normandie,14
17274,Périgny,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
34150,Marseillan,littorale,littoral_Occitanie,Occitanie,34
85298,Vairé,littorale,littoral_Pays de la Loire,Pays de la Loire,85
06161,Villeneuve-Loubet,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
22360,Trégueux,littorale,littoral_Bretagne,Bretagne,22
2B150,Lumio,littorale,littoral_Corse,Corse,2B
59340,Leffrinckoucke,littorale,littoral_Hauts-de-France,Hauts-de-France,59
14301,Giberville,littorale,littoral_Normandie,Normandie,14
40310,Soustons,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,40
66021,Bompas,littorale,littoral_Occitanie,Occitanie,66
13216,Marseille 16e Arrondissement,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,13
56251,Theix-Noyalo,littorale,littoral_Bretagne,Bretagne,56
2A300,San-Gavino-di-Carbini,littorale,littoral_Corse,Corse,2A
59260,Ghyvelde,littorale,littoral_Hauts-de-France,Hauts-de-France,59
69282,Meyzieu,ville_moyenne,ville_moyenne_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,69
89387,Sens,ville_moyenne,ville_moyenne_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,89
35115,Fougères,ville_moyenne,ville_moyenne_Bretagne,Bretagne,35
28134,Dreux,ville_moyenne,ville_moyenne_Centre-Val de Loire,Centre-Val de Loire,28
67180,Haguenau,ville_moyenne,ville_moyenne_Grand Est,Grand Est,67
60175,Creil,ville_moyenne,ville_moyenne_Hauts-de-France,Hauts-de-France,60
76681,Sotteville-lès-Rouen,ville_moyenne,ville_moyenne_Normandie,Normandie,76
33449,Saint-Médard-en-Jalles,ville_moyenne,ville_moyenne_Nouvelle-Aquitaine,Nouvelle-Aquitaine,33
31557,Tournefeuille,ville_moyenne,ville_moyenne_Occitanie,Occitanie,31
44190,Saint-Sébastien-sur-Loire,ville_moyenne,ville_moyenne_Pays de la Loire,Pays de la Loire,44
84031,Carpentras,ville_moyenne,ville_moyenne_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,84
92020,Châtillon,ville_moyenne,ville_moyenne_Île-de-France,Île-de-France,92
69384,Lyon 4e Arrondissement,ville_moyenne,ville_moyenne_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,69
25388,Montbéliard,ville_moyenne,ville_moyenne_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,25
22113,Lannion,ville_moyenne,ville_moyenne_Bretagne,Bretagne,22
18279,Vierzon,ville_moyenne,ville_moyenne_Centre-Val de Loire,Centre-Val de Loire,18
67447,Schiltigheim,ville_moyenne,ville_moyenne_Grand Est,Grand Est,67
62498,Lens,ville_moyenne,ville_moyenne_Hauts-de-France,Hauts-de-France,62
76575,Saint-Étienne-du-Rouvray,ville_moyenne,ville_moyenne_Normandie,Normandie,76
47001,Agen,ville_moyenne,ville_moyenne_Nouvelle-Aquitaine,Nouvelle-Aquitaine,47
31069,Blagnac,ville_moyenne,ville_moyenne_Occitanie,Occitanie,31
44114,Orvault,ville_moyenne,ville_moyenne_Pays de la Loire,Pays de la Loire,44
84087,Orange,ville_moyenne,ville_moyenne_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,84
78172,Conflans-Sainte-Honorine,ville_moyenne,ville_moyenne_Île-de-France,Île-de-France,78
42207,Saint-Chamond,ville_moyenne,ville_moyenne_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,42
39198,Dole,ville_moyenne,ville_moyenne_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,39
35047,Bruz,ville_moyenne,ville_moyenne_Bretagne,Bretagne,35
45232,Olivet,ville_moyenne,ville_moyenne_Centre-Val de Loire,Centre-Val de Loire,45
88160,Épinal,ville_moyenne,ville_moyenne_Grand Est,Grand Est,88
59122,Cambrai,ville_moyenne,ville_moyenne_Hauts-de-France,Hauts-de-France,59
27681,Vernon,ville_moyenne,ville_moyenne_Normandie,Normandie,27
86066,Châtellerault,ville_moyenne,ville_moyenne_Nouvelle-Aquitaine,Nouvelle-Aquitaine,86
34145,Lunel,ville_moyenne,ville_moyenne_Occitanie,Occitanie,34
49328,Saumur,ville_moyenne,ville_moyenne_Pays de la Loire,Pays de la Loire,49
13063,Miramas,ville_moyenne,ville_moyenne_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,13
91549,Sainte-Geneviève-des-Bois,ville_moyenne,ville_moyenne_Île-de-France,Île-de-France,91
42187,Roanne,ville_moyenne,ville_moyenne_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,42
71153,Le Creusot,ville_moyenne,ville_moyenne_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,71
35360,Vitré,ville_moyenne,ville_moyenne_Bretagne,Bretagne,35
41194,Romorantin-Lanthenay,ville_moyenne,ville_moyenne_Centre-Val de Loire,Centre-Val de Loire,41
54547,Vandœuvre-lès-Nancy,ville_moyenne,ville_moyenne_Grand Est,Grand Est,54
62510,Liévin,ville_moyenne,ville_moyenne_Hauts-de-France,Hauts-de-France,62
76451,Mont-Saint-Aignan,ville_moyenne,ville_moyenne_Normandie,Normandie,76
33039,Bègles,ville_moyenne,ville_moyenne_Nouvelle-Aquitaine,Nouvelle-Aquitaine,33
31395,Muret,ville_moyenne,ville_moyenne_Occitanie,Occitanie,31
44215,Vertou,ville_moyenne,ville_moyenne_Pays de la Loire,Pays de la Loire,44
84035,Cavaillon,ville_moyenne,ville_moyenne_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,84
75108,Paris 8e Arrondissement,ville_moyenne,ville_moyenne_Île-de-France,Île-de-France,75
03185,Montluçon,ville_moyenne,ville_moyenne_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,03
21054,Beaune,ville_moyenne,ville_moyenne_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,21
35051,Cesson-Sévigné,ville_moyenne,ville_moyenne_Bretagne,Bretagne,35
37214,Saint-Cyr-sur-Loire,ville_moyenne,ville_moyenne_Centre-Val de Loire,Centre-Val de Loire,37
67218,Illkirch-Graffenstaden,ville_moyenne,ville_moyenne_Grand Est,Grand Est,67
59392,Maubeuge,ville_moyenne,ville_moyenne_Hauts-de-France,Hauts-de-France,59
14366,Lisieux,ville_moyenne,ville_moyenne_Normandie,Normandie,14
40192,Mont-de-Marsan,ville_moyenne,ville_moyenne_Nouvelle-Aquitaine,Nouvelle-Aquitaine,40
34057,Castelnau-le-Lez,ville_moyenne,ville_moyenne_Occitanie,Occitanie,34
49301,Sèvremoine,ville_moyenne,ville_moyenne_Pays de la Loire,Pays de la Loire,49
13002,Allauch,ville_moyenne,ville_moyenne_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,13
92019,Châtenay-Malabry,ville_moyenne,ville_moyenne_Île-de-France,Île-de-France,92
26281,Romans-sur-Isère,ville_moyenne,ville_moyenne_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,26
25462,Pontarlier,ville_moyenne,ville_moyenne_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,25
22093,Lamballe-Armor,ville_moyenne,ville_moyenne_Bretagne,Bretagne,22
45302,Saran,ville_moyenne,ville_moyenne_Centre-Val de Loire,Centre-Val de Loire,45
52448,Saint-Dizier,ville_moyenne,ville_moyenne_Grand Est,Grand Est,52
02722,Soissons,ville_moyenne,ville_moyenne_Hauts-de-France,Hauts-de-France,02
50502,Saint-Lô,ville_moyenne,ville_moyenne_Normandie,Normandie,50
24322,Périgueux,ville_moyenne,ville_moyenne_Nouvelle-Aquitaine,Nouvelle-Aquitaine,24
12145,Millau,ville_moyenne,ville_moyenne_Occitanie,Occitanie,12
49023,Beaupréau-en-Mauges,ville_moyenne,ville_moyenne_Pays de la Loire,Pays de la Loire,49
13041,Gardanne,ville_moyenne,ville_moyenne_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,13
91477,Palaiseau,ville_moyenne,ville_moyenne_Île-de-France,Île-de-France,91
73008,Aix-les-Bains,ville_moyenne,ville_moyenne_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,73
39300,Lons-le-Saunier,ville_moyenne,ville_moyenne_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,39
29103,Landerneau,ville_moyenne,ville_moyenne_Bretagne,Bretagne,29
45285,Saint-Jean-de-la-Ruelle,ville_moyenne,ville_moyenne_Centre-Val de Loire,Centre-Val de Loire,45
68297,Saint-Louis,ville_moyenne,ville_moyenne_Grand Est,Grand Est,68
59328,Lambersart,ville_moyenne,ville_moyenne_Hauts-de-France,Hauts-de-France,59
27375,Louviers,ville_moyenne,ville_moyenne_Normandie,Normandie,27
33119,Cenon,ville_moyenne,ville_moyenne_Nouvelle-Aquitaine,Nouvelle-Aquitaine,33
31157,Cugnaux,ville_moyenne,ville_moyenne_Occitanie,Occitanie,31
44047,Couëron,ville_moyenne,ville_moyenne_Pays de la Loire,Pays de la Loire,44
84089,Pertuis,ville_moyenne,ville_moyenne_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,84
94058,Le Perreux-sur-Marne,ville_moyenne,ville_moyenne_Île-de-France,Île-de-France,94
69286,Rillieux-la-Pape,ville_moyenne,ville_moyenne_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,69
71306,Montceau-les-Mines,ville_moyenne,ville_moyenne_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,71
29151,Morlaix,ville_moyenne,ville_moyenne_Bretagne,Bretagne,29
41269,Vendôme,ville_moyenne,ville_moyenne_Centre-Val de Loire,Centre-Val de Loire,41
51230,Épernay,ville_moyenne,ville_moyenne_Grand Est,Grand Est,51
62427,Hénin-Beaumont,ville_moyenne,ville_moyenne_Hauts-de-France,Hauts-de-France,62
76259,Fécamp,ville_moyenne,ville_moyenne_Normandie,Normandie,76
33192,Gradignan,ville_moyenne,ville_moyenne_Nouvelle-Aquitaine,Nouvelle-Aquitaine,33
46042,Cahors,ville_moyenne,ville_moyenne_Occitanie,Occitanie,46
85047,Challans,ville_moyenne,ville_moyenne_Pays de la Loire,Pays de la Loire,85
84054,L'Isle-sur-la-Sorgue,ville_moyenne,ville_moyenne_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,84
78440,Les Mureaux,ville_moyenne,ville_moyenne_Île-de-France,Île-de-France,78
69382,Lyon 2e Arrondissement,ville_moyenne,ville_moyenne_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,69
25031,Audincourt,ville_moyenne,ville_moyenne_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,25
56178,Pontivy,ville_moyenne,ville_moyenne_Bretagne,Bretagne,56
28218,Lucé,ville_moyenne,ville_moyenne_Centre-Val de Loire,Centre-Val de Loire,28
57480,Montigny-lès-Metz,ville_moyenne,ville_moyenne_Grand Est,Grand Est,57
59017,Armentières,ville_moyenne,ville_moyenne_Hauts-de-France,Hauts-de-France,59
14762,Vire Normandie,ville_moyenne,ville_moyenne_Normandie,Normandie,14
17415,Saintes,ville_moyenne,ville_moyenne_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
31424,Plaisance-du-Touch,ville_moyenne,ville_moyenne_Occitanie,Occitanie,31
49092,Chemillé-en-Anjou,ville_moyenne,ville_moyenne_Pays de la Loire,Pays de la Loire,49
06157,Vence,ville_moyenne,ville_moyenne_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
78621,Trappes,ville_moyenne,ville_moyenne_Île-de-France,Île-de-France,78
69275,Décines-Charpieu,ville_moyenne,ville_moyenne_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,69
