insee,nom,segment,source,region,dept
85212,Sainte-Florence,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,85
06039,Châteauneuf-Villevieille,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
78031,Auffreville-Brasseuil,industrielle_portuaire,industrie_Île-de-France,Île-de-France,78
38158,Eybens,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,38
25495,Roche-lez-Beaupré,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,25
29210,Plouvorn,industrielle_portuaire,industrie_Bretagne,Bretagne,29
28015,Auneau-Bleury-Saint-Symphorien,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,28
2B134,L'Île-Rousse,industrielle_portuaire,industrie_Corse,Corse,2B
57756,Xouaxange,industrielle_portuaire,industrie_Grand Est,Grand Est,57
80785,Vecquemont,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,80
76366,Le Houlme,industrielle_portuaire,industrie_Normandie,Normandie,76
79137,Granzay-Gript,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,79
12089,Decazeville,industrielle_portuaire,industrie_Occitanie,Occitanie,12
85252,Saint-Maurice-le-Girard,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,85
06060,Falicon,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
78344,Lommoye,industrielle_portuaire,industrie_Île-de-France,Île-de-France,78
38189,Heyrieux,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,38
58217,Pousseaux,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,58
35224,Plerguer,industrielle_portuaire,industrie_Bretagne,Bretagne,35
45028,Beaugency,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,45
2B149,Lugo-di-Nazza,industrielle_portuaire,industrie_Corse,Corse,2B
67008,Altorf,industrielle_portuaire,industrie_Grand Est,Grand Est,67
59016,Armbouts-Cappel,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,59
27015,Andé,industrielle_portuaire,industrie_Normandie,Normandie,27
79251,Marcillé,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,79
30270,Saint-Jean-du-Pin,industrielle_portuaire,industrie_Occitanie,Occitanie,30
44166,Saint-Jean-de-Boiseau,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,44
83127,Signes,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,83
91639,Vayres-sur-Essonne,industrielle_portuaire,industrie_Île-de-France,Île-de-France,91
38486,Seyssins,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,38
71565,Vendenesse-sur-Arroux,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,71
56204,Saint-Allouestre,industrielle_portuaire,industrie_Bretagne,Bretagne,56
45047,Bouzonville-aux-Bois,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,45
2B167,Montegrosso,industrielle_portuaire,industrie_Corse,Corse,2B
51248,Fère-Champenoise,industrielle_portuaire,industrie_Grand Est,Grand Est,51
59449,Orchies,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,59
50488,Saint-Jean-de-Daye,industrielle_portuaire,industrie_Normandie,Normandie,50
87125,Rilhac-Rancon,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,87
30294,Saint-Privat-des-Vieux,industrielle_portuaire,industrie_Occitanie,Occitanie,30
53034,Bonchamp-lès-Laval,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,53
83132,Solliès-Ville,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,83
77049,Boutigny,industrielle_portuaire,industrie_Île-de-France,Île-de-France,77
26379,Granges-les-Beaumont,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,26
89382,Seignelay,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,89
22098,Landéhen,industrielle_portuaire,industrie_Bretagne,Bretagne,22
45086,Châtillon-le-Roi,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,45
2B185,Oletta,industrielle_portuaire,industrie_Corse,Corse,2B
54159,Dombasle-sur-Meurthe,industrielle_portuaire,industrie_Grand Est,Grand Est,54
59486,Râches,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,59
76491,Ouville-l'Abbaye,industrielle_portuaire,industrie_Normandie,Normandie,76
16150,Gensac-la-Pallue,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,16
30318,Servas,industrielle_portuaire,industrie_Occitanie,Occitanie,30
72102,Courcival,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,72
84081,Morières-lès-Avignon,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,84
77178,Faÿ-lès-Nemours,industrielle_portuaire,industrie_Île-de-France,Île-de-France,77
38190,Hières-sur-Amby,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,38
21571,Saint-Sauveur,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,21
22189,Plésidy,industrielle_portuaire,industrie_Bretagne,Bretagne,22
18247,Savigny-en-Septaine,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,18
2B188,Olmeta-di-Tuda,industrielle_portuaire,industrie_Corse,Corse,2B
54499,Seicheprey,industrielle_portuaire,industrie_Grand Est,Grand Est,54
59492,Ramillies,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,59
76508,La Poterie-Cap-d'Antifer,industrielle_portuaire,industrie_Normandie,Normandie,76
16151,Genté,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,16
31036,Auzielle,industrielle_portuaire,industrie_Occitanie,Occitanie,31
85038,Les Brouzils,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,85
84106,Sainte-Cécile-les-Vignes,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,84
77438,Saint-Thibault-des-Vignes,industrielle_portuaire,industrie_Île-de-France,Île-de-France,77
38431,Saint-Nazaire-les-Eymes,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,38
25395,Montfaucon,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,25
22284,Saint-Connan,industrielle_portuaire,industrie_Bretagne,Bretagne,22
28220,Luisant,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,28
2B281,Sisco,industrielle_portuaire,industrie_Corse,Corse,2B
57050,Barchain,industrielle_portuaire,industrie_Grand Est,Grand Est,57
60006,Les Ageux,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,60
76556,Saint-Antoine-la-Forêt,industrielle_portuaire,industrie_Normandie,Normandie,76
16167,Jarnac,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,16
32094,Caupenne-d'Armagnac,industrielle_portuaire,industrie_Occitanie,Occitanie,32
85084,Essarts-en-Bocage,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,85
13031,La Destrousse,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,13
78217,Épône,industrielle_portuaire,industrie_Île-de-France,Île-de-France,78
42305,La Talaudière,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,42
58307,Vielmanay,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,58
22330,Saint-Thélo,industrielle_portuaire,industrie_Bretagne,Bretagne,22
28394,Tréon,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,28
2B311,Santa-Maria-Poggio,industrielle_portuaire,industrie_Corse,Corse,2B
57101,Bousbach,industrielle_portuaire,industrie_Grand Est,Grand Est,57
60670,Verneuil-en-Halatte,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,60
14039,Barbery,industrielle_portuaire,industrie_Normandie,Normandie,14
17200,Lagord,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
34073,Cers,industrielle_portuaire,industrie_Occitanie,Occitanie,34
85154,Mouilleron-Saint-Germain,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,85
13061,Saint-Pierre-de-Mézoargues,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,13
78220,Les Essarts-le-Roi,industrielle_portuaire,industrie_Île-de-France,Île-de-France,78
42323,Veauche,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,42
71194,Farges-lès-Chalon,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,71
29105,Landivisiau,industrielle_portuaire,industrie_Bretagne,Bretagne,29
37046,Céré-la-Ronde,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,37
2B315,Santo-Pietro-di-Venaco,industrielle_portuaire,industrie_Corse,Corse,2B
57102,Bousse,industrielle_portuaire,industrie_Grand Est,Grand Est,57
62321,Évin-Malmaison,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,62
27440,Notre-Dame-de-l'Isle,industrielle_portuaire,industrie_Normandie,Normandie,27
24145,Creysse,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,24
12133,Luc-la-Primaube,industrielle_portuaire,industrie_Occitanie,Occitanie,12
85165,L'Oie,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,85
13076,Plan-d'Orgon,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,13
78576,Saint-Rémy-l'Honoré,industrielle_portuaire,industrie_Île-de-France,Île-de-France,78
43190,Saint-Germain-Laprade,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,43
89067,Cézy,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,89
29116,Lanneuffret,industrielle_portuaire,industrie_Bretagne,Bretagne,29
41003,Areines,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,41
2B333,Vallecalle,industrielle_portuaire,industrie_Corse,Corse,2B
57193,Ennery,industrielle_portuaire,industrie_Grand Est,Grand Est,57
62480,Labourse,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,62
27528,Le Vaudreuil,industrielle_portuaire,industrie_Normandie,Normandie,27
24228,Lanquais,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,24
30243,Saint-Christol-lez-Alès,industrielle_portuaire,industrie_Occitanie,Occitanie,30
85186,La Rabatelière,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,85
83033,Carnoules,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,83
78588,Saulx-Marchais,industrielle_portuaire,industrie_Île-de-France,Île-de-France,78
69118,Loire-sur-Rhône,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,69
71189,Épervans,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,71
29142,Lothey,industrielle_portuaire,industrie_Bretagne,Bretagne,29
41206,Saint-Denis-sur-Loire,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,41
2A014,Ambiegna,industrielle_portuaire,industrie_Corse,Corse,2A
57283,Hagondange,industrielle_portuaire,industrie_Grand Est,Grand Est,57
62782,Saudemont,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,62
76039,Les Authieux-sur-le-Port-Saint-Ouen,industrielle_portuaire,industrie_Normandie,Normandie,76
33104,Castelnau-de-Médoc,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,33
31259,Lacroix-Falgarde,industrielle_portuaire,industrie_Occitanie,Occitanie,31
85197,Montréverd,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,85
83086,Le Muy,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,83
95039,Auvers-sur-Oise,industrielle_portuaire,industrie_Île-de-France,Île-de-France,95
69294,Sérézin-du-Rhône,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,69
71520,Sevrey,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,71
29163,Pleyber-Christ,industrielle_portuaire,industrie_Bretagne,Bretagne,29
45018,Auxy,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,45
2A089,Ciamannacce,industrielle_portuaire,industrie_Corse,Corse,2A
57368,Knutange,industrielle_portuaire,industrie_Grand Est,Grand Est,57
80542,Mesnil-Saint-Nicaise,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,80
76274,La Fontelaye,industrielle_portuaire,industrie_Normandie,Normandie,76
33211,Labarde,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,33
31282,Launaguet,industrielle_portuaire,industrie_Occitanie,Occitanie,31
44095,La Meilleraye-de-Bretagne,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,44
04149,Peyruis,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,04
95139,La Chapelle-en-Vexin,industrielle_portuaire,industrie_Île-de-France,Île-de-France,95
73224,Saint-Avre,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,73
90082,Autrechêne,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,90
29275,Scrignac,industrielle_portuaire,industrie_Bretagne,Bretagne,29
45037,Boisseaux,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,45
2A189,Olmeto,industrielle_portuaire,industrie_Corse,Corse,2A
57491,Moyeuvre-Grande,industrielle_portuaire,industrie_Grand Est,Grand Est,57
02359,Grugies,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,02
27022,Le Val d'Hazey,industrielle_portuaire,industrie_Normandie,Normandie,27
33554,Yvrac,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,33
31460,Roquettes,industrielle_portuaire,industrie_Occitanie,Occitanie,31
44222,La Roche-Blanche,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,44
06090,Pégomas,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
77091,Les Chapelles-Bourbon,industrielle_portuaire,industrie_Île-de-France,Île-de-France,77
73320,Villargondran,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,73
25237,Fesches-le-Châtel,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,25
35018,La Bazouge-du-Désert,industrielle_portuaire,industrie_Bretagne,Bretagne,35
45089,Chécy,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,45
2B010,Algajola,industrielle_portuaire,industrie_Corse,Corse,2B
68020,Bantzenheim,industrielle_portuaire,industrie_Grand Est,Grand Est,68
02468,Marle,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,02
27113,Brétigny,industrielle_portuaire,industrie_Normandie,Normandie,27
40178,Mazerolles,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,40
65100,Bordères-sur-l'Échez,industrielle_portuaire,industrie_Occitanie,Occitanie,65
53209,Saint-Cyr-le-Gravelais,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,53
06108,La Roquette-sur-Siagne,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
77276,Mareuil-lès-Meaux,industrielle_portuaire,industrie_Île-de-France,Île-de-France,77
01285,Parcieux,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,01
25429,Novillars,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,25
35023,Bédée,industrielle_portuaire,industrie_Bretagne,Bretagne,35
45160,Greneville-en-Beauce,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,45
2B072,Casalta,industrielle_portuaire,industrie_Corse,Corse,2B
68064,Chalampé,industrielle_portuaire,industrie_Grand Est,Grand Est,68
02780,Venizel,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,02
27322,La Haye-Malherbe,industrielle_portuaire,industrie_Normandie,Normandie,27
47117,Hautefage-la-Tour,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,47
65127,Capvern,industrielle_portuaire,industrie_Occitanie,Occitanie,65
72129,Fatines,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,72
13060,Meyreuil,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,13
77332,Nantouillet,industrielle_portuaire,industrie_Île-de-France,Île-de-France,77
26143,Le Grand-Serre,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,26
39030,Authume,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,39
35314,Saint-Suliac,industrielle_portuaire,industrie_Bretagne,Bretagne,35
45258,Puiseaux,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,45
2B074,Casanova,industrielle_portuaire,industrie_Corse,Corse,2B
88155,Domvallier,industrielle_portuaire,industrie_Grand Est,Grand Est,88
59103,Boussières-sur-Sambre,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,59
27331,Heubécourt-Haricourt,industrielle_portuaire,industrie_Normandie,Normandie,27
47310,Tonneins,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,47
31230,Gratentour,industrielle_portuaire,industrie_Occitanie,Occitanie,31
72133,Fillé,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,72
06065,La Gaude,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
78443,Neauphle-le-Vieux,industrielle_portuaire,industrie_Île-de-France,Île-de-France,78
38114,Clonas-sur-Varèze,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,38
39078,Brevans,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,39
56184,Questembert,industrielle_portuaire,industrie_Bretagne,Bretagne,56
28219,Luigny,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,28
2B079,Castello-di-Rostino,industrielle_portuaire,industrie_Corse,Corse,2B
51118,Champigny,industrielle_portuaire,industrie_Grand Est,Grand Est,51
59475,Prouvy,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,59
27468,Pont-Authou,industrielle_portuaire,industrie_Normandie,Normandie,27
87076,Jabreilles-les-Bordes,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,87
34298,Sauvian,industrielle_portuaire,industrie_Occitanie,Occitanie,34
72196,Mézières-sur-Ponthouin,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,72
84029,Camaret-sur-Aigues,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,84
91468,Ormoy,industrielle_portuaire,industrie_Île-de-France,Île-de-France,91
42265,Saint-Michel-sur-Rhône,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,42
39462,Rochefort-sur-Nenon,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,39
56207,Saint-Barthélemy,industrielle_portuaire,industrie_Bretagne,Bretagne,56
28344,Saint-Léger-des-Aubées,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,28
2B105,Erbajolo,industrielle_portuaire,industrie_Corse,Corse,2B
54280,Jœuf,industrielle_portuaire,industrie_Grand Est,Grand Est,54
59532,Saint-Georges-sur-l'Aa,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,59
27539,Saint-Étienne-sous-Bailleul,industrielle_portuaire,industrie_Normandie,Normandie,27
16018,Ars,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,16
11353,Saint-Marcel-sur-Aude,industrielle_portuaire,industrie_Occitanie,Occitanie,11
85005,Antigny,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,85
84117,Saint-Roman-de-Malegarde,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,84
91659,Villabé,industrielle_portuaire,industrie_Île-de-France,Île-de-France,91
42327,Vérin,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,42
71117,Châtenoy-en-Bresse,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,71
22061,Glomel,industrielle_portuaire,industrie_Bretagne,Bretagne,22
45062,Cercottes,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,45
2B230,Piève,industrielle_portuaire,industrie_Corse,Corse,2B
54296,Laneuvelotte,industrielle_portuaire,industrie_Grand Est,Grand Est,54
60382,Margny-lès-Compiègne,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,60
27616,La Saussaye,industrielle_portuaire,industrie_Normandie,Normandie,27
16056,Bourg-Charente,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,16
11391,La Tourette-Cabardès,industrielle_portuaire,industrie_Occitanie,Occitanie,11
44065,Grand-Auverné,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,44
06022,Bouyon,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
77279,Marolles-sur-Seine,industrielle_portuaire,industrie_Île-de-France,Île-de-France,77
63229,Moissat,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,63
71412,Saint-Eusèbe,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,71
22075,Hémonstoir,industrielle_portuaire,industrie_Bretagne,Bretagne,22
28051,Bonneval,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,28
2B265,Rutali,industrielle_portuaire,industrie_Corse,Corse,2B
54439,Pulnoy,industrielle_portuaire,industrie_Grand Est,Grand Est,54
60464,Nointel,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,60
61264,Ménil-Froger,industrielle_portuaire,industrie_Normandie,Normandie,61
17147,Écoyeux,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
31186,Fonbeauzard,industrielle_portuaire,industrie_Occitanie,Occitanie,31
44180,Vallons-de-l'Erdre,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,44
06148,Tourrettes-sur-Loup,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
77511,Villeneuve-sous-Dammartin,industrielle_portuaire,industrie_Île-de-France,Île-de-France,77
69087,Fontaines-Saint-Martin,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,69
71540,Torcy,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,71
22157,Le Moustoir,industrielle_portuaire,industrie_Bretagne,Bretagne,22
28110,Le Coudray,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,28
2B267,Saliceto,industrielle_portuaire,industrie_Corse,Corse,2B
57265,Guébestroff,industrielle_portuaire,industrie_Grand Est,Grand Est,57
62126,Beuvry,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,62
76092,Beuzevillette,industrielle_portuaire,industrie_Normandie,Normandie,76
24335,Port-Sainte-Foy-et-Ponchapt,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,24
32291,Mormès,industrielle_portuaire,industrie_Occitanie,Occitanie,32
49129,Écouflant,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,49
13051,Lançon-Provence,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,13
91100,Bouville,industrielle_portuaire,industrie_Île-de-France,Île-de-France,91
73181,Moûtiers,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,73
89268,Mont-Saint-Sulpice,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,89
22227,Plounérin,industrielle_portuaire,industrie_Bretagne,Bretagne,22
28117,Crécy-Couvé,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,28
2B290,Speloncato,industrielle_portuaire,industrie_Corse,Corse,2B
57377,Landange,industrielle_portuaire,industrie_Grand Est,Grand Est,57
62391,Guarbecque,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,62
76343,Haucourt,industrielle_portuaire,industrie_Normandie,Normandie,76
64367,Maslacq,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,64
65159,Escala,industrielle_portuaire,industrie_Occitanie,Occitanie,65
53046,Le Buret,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,53
13090,Saint-Antonin-sur-Bayon,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,13
91667,Villemoisson-sur-Orge,industrielle_portuaire,industrie_Île-de-France,Île-de-France,91
73189,Notre-Dame-du-Cruet,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,73
21106,Bretenière,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,21
22351,Treffrin,industrielle_portuaire,industrie_Bretagne,Bretagne,22
45022,Batilly-en-Gâtinais,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,45
2B306,Santa-Lucia-di-Mercurio,industrielle_portuaire,industrie_Corse,Corse,2B
57554,Pournoy-la-Grasse,industrielle_portuaire,industrie_Grand Est,Grand Est,57
02041,Autreville,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,02
14160,Cintheaux,industrielle_portuaire,industrie_Normandie,Normandie,14
64460,Précilhon,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,64
65340,Orleix,industrielle_portuaire,industrie_Occitanie,Occitanie,65
53097,Évron,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,53
83008,Bagnols-en-Forêt,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,83
77004,Andrezel,industrielle_portuaire,industrie_Île-de-France,Île-de-France,77
74007,Amancy,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,74
21320,Izier,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,21
29018,Brennilis,industrielle_portuaire,industrie_Bretagne,Bretagne,29
45181,Léouville,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,45
