insee,nom,segment,source,region,dept
59179,Douchy-les-Mines,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,59
76737,Vibeuf,industrielle_portuaire,industrie_Normandie,Normandie,76
16206,Mansle-les-Fontaines,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,16
31182,Fenouillet,industrielle_portuaire,industrie_Occitanie,Occitanie,31
53108,La Gravelle,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,53
83108,La Roquebrussanne,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,83
91657,Vigneux-sur-Seine,industrielle_portuaire,industrie_Île-de-France,Île-de-France,91
01238,Massieux,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,01
89018,Armeau,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,89
22255,La Prénessaye,industrielle_portuaire,industrie_Bretagne,Bretagne,22
45132,Égry,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,45
2B313,San-Nicolao,industrielle_portuaire,industrie_Corse,Corse,2B
10406,Verrières,industrielle_portuaire,industrie_Grand Est,Grand Est,10
59215,Estreux,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,59
14181,Cormelles-le-Royal,industrielle_portuaire,industrie_Normandie,Normandie,14
17003,Aigrefeuille-d'Aunis,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
31467,Saint-Alban,industrielle_portuaire,industrie_Occitanie,Occitanie,31
72013,Aubigné-Racan,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,72
84028,Cairanne,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,84
95488,Pierrelaye,industrielle_portuaire,industrie_Île-de-France,Île-de-France,95
03185,Montluçon,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,03
89338,Saint-Clément,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,89
29222,Port-Launay,industrielle_portuaire,industrie_Bretagne,Bretagne,29
45154,Gidy,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,45
2A118,Fozzano,industrielle_portuaire,industrie_Corse,Corse,2A
51453,Recy,industrielle_portuaire,industrie_Grand Est,Grand Est,51
59273,Gravelines,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,59
14538,Castine-en-Plaine,industrielle_portuaire,industrie_Normandie,Normandie,14
40151,Lesgor,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,40
32323,Ponsampère,industrielle_portuaire,industrie_Occitanie,Occitanie,32
72061,La Chapelle-d'Aligné,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,72
06007,Auribeau-sur-Siagne,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
77082,Champeaux,industrielle_portuaire,industrie_Île-de-France,Île-de-France,77
38039,Bernin,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,38
21337,Lamarche-sur-Saône,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,21
35137,Javené,industrielle_portuaire,industrie_Bretagne,Bretagne,35
45288,Saint-Loup-des-Vignes,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,45
2A128,Granace,industrielle_portuaire,industrie_Corse,Corse,2A
54470,Saint-Baussant,industrielle_portuaire,industrie_Grand Est,Grand Est,54
59343,Lesquin,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,59
27275,Gaillon,industrielle_portuaire,industrie_Normandie,Normandie,27
40217,Parentis-en-Born,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,40
82017,Bessens,industrielle_portuaire,industrie_Occitanie,Occitanie,82
85050,Le Champ-Saint-Père,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,85
13106,Septèmes-les-Vallons,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,13
77462,Thieux,industrielle_portuaire,industrie_Île-de-France,Île-de-France,77
38048,Bonnefamille,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,38
25228,Étupes,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,25
35250,Saint-Armel,industrielle_portuaire,industrie_Bretagne,Bretagne,35
37204,Rouziers-de-Touraine,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,37
2B002,Aghione,industrielle_portuaire,industrie_Corse,Corse,2B
57413,Longeville-lès-Saint-Avold,industrielle_portuaire,industrie_Grand Est,Grand Est,57
59346,Lezennes,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,59
50004,Airel,industrielle_portuaire,industrie_Normandie,Normandie,50
40326,Vielle-Saint-Girons,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,40
82048,Dieupentale,industrielle_portuaire,industrie_Occitanie,Occitanie,82
49020,Beaucouzé,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,49
83085,La Motte,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,83
78291,Guerville,industrielle_portuaire,industrie_Île-de-France,Île-de-France,78
38053,Bourgoin-Jallieu,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,38
58011,Armes,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,58
35264,Saint-Didier,industrielle_portuaire,industrie_Bretagne,Bretagne,35
45198,Marsainvilliers,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,45
2B043,Brando,industrielle_portuaire,industrie_Corse,Corse,2B
57500,Neufmoulins,industrielle_portuaire,industrie_Grand Est,Grand Est,57
59523,Sainghin-en-Mélantois,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,59
76164,Rives-en-Seine,industrielle_portuaire,industrie_Normandie,Normandie,76
86016,Avanton,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,86
11079,Caudebronde,industrielle_portuaire,industrie_Occitanie,Occitanie,11
49323,Verrières-en-Anjou,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,49
13044,Grans,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,13
91109,Brières-les-Scellés,industrielle_portuaire,industrie_Île-de-France,Île-de-France,91
38140,Crolles,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,38
21390,Marsannay-la-Côte,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,21
35266,Saint-Erblon,industrielle_portuaire,industrie_Bretagne,Bretagne,35
45286,Saint-Jean-le-Blanc,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,45
2B112,Feliceto,industrielle_portuaire,industrie_Corse,Corse,2B
57508,Nilvange,industrielle_portuaire,industrie_Grand Est,Grand Est,57
60103,Bresles,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,60
76499,Petiville,industrielle_portuaire,industrie_Normandie,Normandie,76
17297,Rivedoux-Plage,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
30083,Codognan,industrielle_portuaire,industrie_Occitanie,Occitanie,30
72202,Monhoudou,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,72
83062,La Garde,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,83
93030,Dugny,industrielle_portuaire,industrie_Île-de-France,Île-de-France,93
42005,Andrézieux-Bouthéon,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,42
39252,Gevry,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,39
35279,Saint-Guinoux,industrielle_portuaire,industrie_Bretagne,Bretagne,35
28013,Aunay-sous-Auneau,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,28
2B231,Pigna,industrielle_portuaire,industrie_Corse,Corse,2B
57663,Talange,industrielle_portuaire,industrie_Grand Est,Grand Est,57
02187,Chierry,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,02
76657,Saint-Vigor-d'Ymonville,industrielle_portuaire,industrie_Normandie,Normandie,76
64252,Gurmençon,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,64
30129,Générargues,industrielle_portuaire,industrie_Occitanie,Occitanie,30
85108,L'Herbergement,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,85
84064,Lapalud,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,84
95541,Saint-Clair-sur-Epte,industrielle_portuaire,industrie_Île-de-France,Île-de-France,95
69043,Chaponost,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,69
89189,Gisy-les-Nobles,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,89
56193,Riantec,industrielle_portuaire,industrie_Bretagne,Bretagne,56
45119,Dadonville,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,45
2B239,Poggio-d'Oletta,industrielle_portuaire,industrie_Corse,Corse,2B
68271,Riedisheim,industrielle_portuaire,industrie_Grand Est,Grand Est,68
59228,Férin,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,59
76682,Sotteville-sous-le-Val,industrielle_portuaire,industrie_Normandie,Normandie,76
87178,Saint-Priest-Taurion,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,87
31069,Blagnac,industrielle_portuaire,industrie_Occitanie,Occitanie,31
44026,Carquefou,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,44
04241,Villemus,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,04
95604,Survilliers,industrielle_portuaire,industrie_Île-de-France,Île-de-France,95
69088,Fontaines-sur-Saône,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,69
89200,Hauterive,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,89
22279,Saint-Caradec,industrielle_portuaire,industrie_Bretagne,Bretagne,22
45176,Juranville,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,45
2B257,Rapale,industrielle_portuaire,industrie_Corse,Corse,2B
08078,Bourg-Fidèle,industrielle_portuaire,industrie_Grand Est,Grand Est,08
59239,Flines-lez-Raches,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,59
27529,Saint-Cyr-la-Campagne,industrielle_portuaire,industrie_Normandie,Normandie,27
16069,Cellettes,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,16
31254,Labège,industrielle_portuaire,industrie_Occitanie,Occitanie,31
44043,Clisson,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,44
13216,Marseille 16e Arrondissement,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,13
95675,Villeron,industrielle_portuaire,industrie_Île-de-France,Île-de-France,95
69291,Saint-Symphorien-d'Ozon,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,69
89287,Paron,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,89
35099,Domloup,industrielle_portuaire,industrie_Bretagne,Bretagne,35
45209,Montbarrois,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,45
2B260,Riventosa,industrielle_portuaire,industrie_Corse,Corse,2B
54197,Fléville-devant-Nancy,industrielle_portuaire,industrie_Grand Est,Grand Est,54
59278,Hallennes-lez-Haubourdin,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,59
14277,Fontenay-le-Marmion,industrielle_portuaire,industrie_Normandie,Normandie,14
17136,Croix-Chapeau,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
31483,Saint-Gaudens,industrielle_portuaire,industrie_Occitanie,Occitanie,31
53201,Saint-Berthevin,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,53
83054,La Farlède,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,83
77330,Nanteuil-lès-Meaux,industrielle_portuaire,industrie_Île-de-France,Île-de-France,77
73084,Chignin,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,73
89452,Villecien,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,89
35204,Nouvoitou,industrielle_portuaire,industrie_Bretagne,Bretagne,35
28208,Levainville,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,28
2A031,Bastelica,industrielle_portuaire,industrie_Corse,Corse,2A
54459,Richardménil,industrielle_portuaire,industrie_Grand Est,Grand Est,54
59348,Lieu-Saint-Amand,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,59
27477,Pressagny-l'Orgueilleux,industrielle_portuaire,industrie_Normandie,Normandie,27
24140,Cours-de-Pile,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,24
31490,Saint-Jory,industrielle_portuaire,industrie_Occitanie,Occitanie,31
72049,La Bruère-sur-Loir,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,72
83037,La Celle,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,83
78267,Gargenville,industrielle_portuaire,industrie_Île-de-France,Île-de-France,78
74090,Cornier,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,74
89468,Villevallier,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,89
56223,Saint-Jean-la-Poterie,industrielle_portuaire,industrie_Bretagne,Bretagne,56
28358,Saint-Prest,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,28
2A070,Casaglione,industrielle_portuaire,industrie_Corse,Corse,2A
55054,Bislée,industrielle_portuaire,industrie_Grand Est,Grand Est,55
59509,Roost-Warendin,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,59
61482,Tessé-Froulay,industrielle_portuaire,industrie_Normandie,Normandie,61
24277,Monfaucon,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,24
31516,Saint-Sauveur,industrielle_portuaire,industrie_Occitanie,Occitanie,31
72378,Vion,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,72
06031,Cantaron,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
78558,Saint-Illiers-la-Ville,industrielle_portuaire,industrie_Île-de-France,Île-de-France,78
38071,Champ-sur-Drac,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,38
90083,Recouvrance,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,90
22163,Paule,industrielle_portuaire,industrie_Bretagne,Bretagne,22
37010,Auzouer-en-Touraine,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,37
2A259,Rezza,industrielle_portuaire,industrie_Corse,Corse,2A
57139,Chérisey,industrielle_portuaire,industrie_Grand Est,Grand Est,57
60056,Beaurepaire,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,60
76231,Elbeuf,industrielle_portuaire,industrie_Normandie,Normandie,76
24566,Varennes,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,24
34024,Balaruc-le-Vieux,industrielle_portuaire,industrie_Occitanie,Occitanie,34
49217,Montreuil-sur-Maine,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,49
84132,Le Thor,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,84
91191,Crosne,industrielle_portuaire,industrie_Île-de-France,Île-de-France,91
38425,Saint-Maurice-l'Exil,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,38
25555,Taillecourt,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,25
35090,Crevin,industrielle_portuaire,industrie_Bretagne,Bretagne,35
37124,Larçay,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,37
2A266,Salice,industrielle_portuaire,industrie_Corse,Corse,2A
57177,Dieuze,industrielle_portuaire,industrie_Grand Est,Grand Est,57
60492,Pimprez,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,60
76281,La Frénaye,industrielle_portuaire,industrie_Normandie,Normandie,76
40243,Rion-des-Landes,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,40
81195,Navès,industrielle_portuaire,industrie_Occitanie,Occitanie,81
85196,Saint-André-Goule-d'Oie,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,85
04108,Malijai,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,04
91293,Guigneville-sur-Essonne,industrielle_portuaire,industrie_Île-de-France,Île-de-France,91
42206,Saint-Bonnet-les-Oules,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,42
39233,Foucherans,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,39
22031,Carnoët,industrielle_portuaire,industrie_Bretagne,Bretagne,22
37151,La Membrolle-sur-Choisille,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,37
2A300,San-Gavino-di-Carbini,industrielle_portuaire,industrie_Corse,Corse,2A
57222,Folkling,industrielle_portuaire,industrie_Grand Est,Grand Est,57
60537,Ribécourt-Dreslincourt,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,60
14554,Le Castelet,industrielle_portuaire,industrie_Normandie,Normandie,14
64552,Vialer,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,64
11012,Argeliers,industrielle_portuaire,industrie_Occitanie,Occitanie,11
49241,Le Plessis-Grammoire,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,49
06019,Blausasc,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
77139,Courtry,industrielle_portuaire,industrie_Île-de-France,Île-de-France,77
63338,Saint-Éloy-les-Mines,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,63
58073,Chevroches,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,58
22077,Hénansal,industrielle_portuaire,industrie_Bretagne,Bretagne,22
37245,Semblançay,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,37
2A323,Tavaco,industrielle_portuaire,industrie_Corse,Corse,2A
57227,Forbach,industrielle_portuaire,industrie_Grand Est,Grand Est,57
62523,Loison-sous-Lens,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,62
27052,Le Bec-Hellouin,industrielle_portuaire,industrie_Normandie,Normandie,27
19012,Astaillac,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,19
12043,Calmont,industrielle_portuaire,industrie_Occitanie,Occitanie,12
49267,Saint-Barthélemy-d'Anjou,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,49
13104,Sausset-les-Pins,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,13
77204,Germigny-sous-Coulombs,industrielle_portuaire,industrie_Île-de-France,Île-de-France,77
69003,Albigny-sur-Saône,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,69
70483,Scye,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,70
29128,Loc-Eguiner,industrielle_portuaire,industrie_Bretagne,Bretagne,29
41203,Saint-Bohaire,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,41
2B009,Aléria,industrielle_portuaire,industrie_Corse,Corse,2B
57481,Montois-la-Montagne,industrielle_portuaire,industrie_Grand Est,Grand Est,57
62724,Rouvroy,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,62
27188,Criquebeuf-sur-Seine,industrielle_portuaire,industrie_Normandie,Normandie,27
33067,Bourg,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,33
31021,Aspret-Sarrat,industrielle_portuaire,industrie_Occitanie,Occitanie,31
49331,Segré-en-Anjou Bleu,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,49
04192,Saint-Michel-l'Observatoire,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,04
78334,Lévis-Saint-Nom,industrielle_portuaire,industrie_Île-de-France,Île-de-France,78
69071,Curis-au-Mont-d'Or,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,69
71118,Châtenoy-le-Royal,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,71
35076,Chavagne,industrielle_portuaire,industrie_Bretagne,Bretagne,35
45072,Chanteau,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,45
2B025,Avapessa,industrielle_portuaire,industrie_Corse,Corse,2B
67101,Dorlisheim,industrielle_portuaire,industrie_Grand Est,Grand Est,67
80585,Nesle,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,80
27534,Saint-Didier-des-Bois,industrielle_portuaire,industrie_Normandie,Normandie,27
47105,Frespech,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,47
31113,Castanet-Tolosan,industrielle_portuaire,industrie_Occitanie,Occitanie,31
85277,Saint-Vincent-sur-Graon,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,85
04197,Sainte-Tulle,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,04
78362,Mantes-la-Ville,industrielle_portuaire,industrie_Île-de-France,Île-de-France,78
69279,Jonage,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,69
71502,Sassenay,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,71
35256,Saint-Briac-sur-Mer,industrielle_portuaire,industrie_Bretagne,Bretagne,35
45169,Ingré,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,45
2B082,Castineta,industrielle_portuaire,industrie_Corse,Corse,2B
67204,Hœnheim,industrielle_portuaire,industrie_Grand Est,Grand Est,67
02292,Étampes-sur-Marne,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,02
27598,Saint-Pierre-du-Vauvray,industrielle_portuaire,industrie_Normandie,Normandie,27
87079,La Jonchère-Saint-Maurice,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,87
31336,Mazères-sur-Salat,industrielle_portuaire,industrie_Occitanie,Occitanie,31
44108,Mouzillon,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,44
06054,Drap,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
94073,Thiais,industrielle_portuaire,industrie_Île-de-France,Île-de-France,94
38057,Bresson,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,38
89328,Rouvray,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,89
35306,Saint-Père-Marc-en-Poulet,industrielle_portuaire,industrie_Bretagne,Bretagne,35
41002,Angé,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,41
2B084,Cateri,industrielle_portuaire,industrie_Corse,Corse,2B
68010,Aspach,industrielle_portuaire,industrie_Grand Est,Grand Est,68
02549,Neuville-Saint-Amand,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,02
76132,Bourdainville,industrielle_portuaire,industrie_Normandie,Normandie,76
24143,Couze-et-Saint-Front,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,24
31344,Miramont-de-Comminges,industrielle_portuaire,industrie_Occitanie,Occitanie,31
49009,Antoigné,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,49
06066,Gilette,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
95218,Éragny-sur-Oise,industrielle_portuaire,industrie_Île-de-France,Île-de-France,95
38149,Domarin,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,38
21437,Montmançon,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,21
22275,Saint-Barnabé,industrielle_portuaire,industrie_Bretagne,Bretagne,22
28061,Brou,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,28
2B122,Gavignano,industrielle_portuaire,industrie_Corse,Corse,2B
68036,Biesheim,industrielle_portuaire,industrie_Grand Est,Grand Est,68
02805,Villeneuve-Saint-Germain,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,02
76382,Lanquetot,industrielle_portuaire,industrie_Normandie,Normandie,76
33056,Blanquefort,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,33
31409,Péchabou,industrielle_portuaire,industrie_Occitanie,Occitanie,31
53204,Saint-Calais-du-Désert,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,53
13015,Bouc-Bel-Air,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,13
77369,Poincy,industrielle_portuaire,industrie_Île-de-France,Île-de-France,77
38485,Seyssinet-Pariset,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,38
21532,Rouvres-en-Plaine,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,21
29036,Collorec,industrielle_portuaire,industrie_Bretagne,Bretagne,29
28070,Champhol,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,28
2B173,Muro,industrielle_portuaire,industrie_Corse,Corse,2B
68144,Hombourg,industrielle_portuaire,industrie_Grand Est,Grand Est,68
59092,Bouchain,industrielle_portuaire,industrie_Hauts-de-France,Hauts-de-France,59
76468,Nointot,industrielle_portuaire,industrie_Normandie,Normandie,76
33119,Cenon,industrielle_portuaire,industrie_Nouvelle-Aquitaine,Nouvelle-Aquitaine,33
31429,Pompertuzat,industrielle_portuaire,industrie_Occitanie,Occitanie,31
72106,Courtillers,industrielle_portuaire,industrie_Pays de la Loire,Pays de la Loire,72
13063,Miramas,industrielle_portuaire,industrie_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,13
91473,Orveau,industrielle_portuaire,industrie_Île-de-France,Île-de-France,91
38547,Villard-Bonnot,industrielle_portuaire,industrie_Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,38
25097,Brognard,industrielle_portuaire,industrie_Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,25
56062,Gâvres,industrielle_portuaire,industrie_Bretagne,Bretagne,56
37169,Neuville-sur-Brenne,industrielle_portuaire,industrie_Centre-Val de Loire,Centre-Val de Loire,37
